Symbol,Price~,"Exp Date",DTE,"Leg1 Strike",Type,Bid1,"Leg2 Strike",Type,Ask2,BE,BE%,"Max Profit","Max Loss","Max Profit%",Risk/Reward,"IV Rank","Loss Prob"
GLD,310.58,2025-10-17,55,305.00,Put,3.8,295.00,Put,1.41,302.61,-2.57%,2.39,7.61,+31.41%,"3.18 to 1",7.81%,32.2%
GLD,310.58,2025-10-17,55,300.00,Put,2.32,296.00,Put,1.57,299.25,-3.65%,0.75,3.25,+23.08%,"4.33 to 1",7.81%,25.5%
GLD,310.58,2025-10-17,55,305.00,Put,3.8,296.00,Put,1.57,302.77,-2.51%,2.23,6.77,+32.94%,"3.04 to 1",7.81%,32.6%
GLD,310.58,2025-10-17,55,300.00,Put,2.32,297.00,Put,1.74,299.42,-3.59%,0.58,2.42,+23.97%,"4.17 to 1",7.81%,25.8%
GLD,310.58,2025-10-17,55,305.00,Put,3.8,297.00,Put,1.74,302.94,-2.46%,2.06,5.94,+34.68%,"2.88 to 1",7.81%,32.9%
GLD,310.58,2025-10-17,55,300.00,Put,2.32,298.00,Put,1.93,299.61,-3.53%,0.39,1.61,+24.22%,"4.13 to 1",7.81%,26.2%
GLD,310.58,2025-10-17,55,305.00,Put,3.8,298.00,Put,1.93,303.13,-2.40%,1.87,5.13,+36.45%,"2.74 to 1",7.81%,33.3%
GLD,310.58,2025-10-17,55,300.00,Put,2.32,299.00,Put,2.14,299.82,-3.46%,0.18,0.82,+21.95%,"4.56 to 1",7.81%,26.6%
GLD,310.58,2025-10-17,55,305.00,Put,3.8,299.00,Put,2.14,303.34,-2.33%,1.66,4.34,+38.25%,"2.61 to 1",7.81%,33.8%
GLD,310.58,2025-10-17,55,305.00,Put,3.8,300.00,Put,2.38,303.58,-2.25%,1.42,3.58,+39.66%,"2.52 to 1",7.81%,34.3%
GLD,310.58,2025-10-17,55,305.00,Put,3.8,304.00,Put,3.55,304.75,-1.88%,0.25,0.75,+33.33%,"3.00 to 1",7.81%,36.8%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,196.00,Put,0.67,228.42,-2.73%,6.58,32.42,+20.30%,"4.93 to 1",10.08%,36.7%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,197.00,Put,0.7,228.45,-2.72%,6.55,31.45,+20.83%,"4.80 to 1",10.08%,36.8%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,198.00,Put,0.73,228.48,-2.70%,6.52,30.48,+21.39%,"4.67 to 1",10.08%,36.9%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,199.00,Put,0.77,228.52,-2.69%,6.48,29.52,+21.95%,"4.56 to 1",10.08%,36.9%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,200.00,Put,0.81,228.56,-2.67%,6.44,28.56,+22.55%,"4.43 to 1",10.08%,37.0%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,201.00,Put,0.86,228.61,-2.65%,6.39,27.61,+23.14%,"4.32 to 1",10.08%,37.1%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,202.00,Put,0.91,228.66,-2.63%,6.34,26.66,+23.78%,"4.21 to 1",10.08%,37.2%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,203.00,Put,0.96,228.71,-2.61%,6.29,25.71,+24.47%,"4.09 to 1",10.08%,37.3%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,204.00,Put,1.01,228.76,-2.58%,6.24,24.76,+25.20%,"3.97 to 1",10.08%,37.4%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,205.00,Put,1.07,228.82,-2.56%,6.18,23.82,+25.94%,"3.85 to 1",10.08%,37.6%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,206.00,Put,1.13,228.88,-2.53%,6.12,22.88,+26.75%,"3.74 to 1",10.08%,37.7%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,207.00,Put,1.2,228.95,-2.50%,6.05,21.95,+27.56%,"3.63 to 1",10.08%,37.8%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,208.00,Put,1.27,229.02,-2.47%,5.98,21.02,+28.45%,"3.52 to 1",10.08%,38.0%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,209.00,Put,1.35,229.1,-2.44%,5.9,20.1,+29.35%,"3.41 to 1",10.08%,38.1%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,210.00,Put,1.43,229.18,-2.41%,5.82,19.18,+30.34%,"3.30 to 1",10.08%,38.3%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,211.00,Put,1.52,229.27,-2.37%,5.73,18.27,+31.36%,"3.19 to 1",10.08%,38.5%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,212.00,Put,1.61,223.63,-4.77%,2.37,11.63,+20.38%,"4.91 to 1",10.08%,27.5%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,212.00,Put,1.61,229.36,-2.33%,5.64,17.36,+32.49%,"3.08 to 1",10.08%,38.7%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,213.00,Put,1.72,223,-5.04%,2,10,+20.00%,"5.00 to 1",10.08%,26.4%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,213.00,Put,1.72,223.74,-4.72%,2.26,10.74,+21.04%,"4.75 to 1",10.08%,27.7%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,213.00,Put,1.72,229.47,-2.28%,5.53,16.47,+33.58%,"2.98 to 1",10.08%,38.9%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,214.00,Put,1.83,223.11,-4.99%,1.89,9.11,+20.75%,"4.82 to 1",10.08%,26.5%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,214.00,Put,1.83,223.85,-4.68%,2.15,9.85,+21.83%,"4.58 to 1",10.08%,27.9%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,214.00,Put,1.83,229.58,-2.24%,5.42,15.58,+34.79%,"2.87 to 1",10.08%,39.1%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,215.00,Put,1.95,223.23,-4.94%,1.77,8.23,+21.51%,"4.65 to 1",10.08%,26.8%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,215.00,Put,1.95,223.97,-4.62%,2.03,8.97,+22.63%,"4.42 to 1",10.08%,28.1%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,215.00,Put,1.95,229.7,-2.18%,5.3,14.7,+36.05%,"2.77 to 1",10.08%,39.3%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,216.00,Put,2.08,223.36,-4.88%,1.64,7.36,+22.28%,"4.49 to 1",10.08%,27.0%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,216.00,Put,2.08,224.1,-4.57%,1.9,8.1,+23.46%,"4.26 to 1",10.08%,28.4%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,216.00,Put,2.08,229.83,-2.13%,5.17,13.83,+37.38%,"2.68 to 1",10.08%,39.6%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,217.00,Put,2.22,223.5,-4.82%,1.5,6.5,+23.08%,"4.33 to 1",10.08%,27.3%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,217.00,Put,2.22,224.24,-4.51%,1.76,7.24,+24.31%,"4.11 to 1",10.08%,28.6%
IWM,234.83,2025-10-17,55,235.00,Put,7.25,217.00,Put,2.22,229.97,-2.07%,5.03,12.97,+38.78%,"2.58 to 1",10.08%,39.9%
IWM,234.83,2025-10-17,55,222.00,Put,3.04,218.00,Put,2.37,221.33,-5.75%,0.67,3.33,+20.12%,"4.97 to 1",10.08%,23.4%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,218.00,Put,2.37,223.65,-4.76%,1.35,5.65,+23.89%,"4.19 to 1",10.08%,27.5%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,218.00,Put,2.37,224.39,-4.45%,1.61,6.39,+25.20%,"3.97 to 1",10.08%,28.9%
IWM,234.83,2025-10-17,55,222.00,Put,3.04,219.00,Put,2.53,221.49,-5.68%,0.51,2.49,+20.48%,"4.88 to 1",10.08%,23.7%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,219.00,Put,2.53,223.81,-4.69%,1.19,4.81,+24.74%,"4.04 to 1",10.08%,27.8%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,219.00,Put,2.53,224.55,-4.38%,1.45,5.55,+26.13%,"3.83 to 1",10.08%,29.2%
IWM,234.83,2025-10-17,55,222.00,Put,3.04,220.00,Put,2.7,221.66,-5.61%,0.34,1.66,+20.48%,"4.88 to 1",10.08%,24.0%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,220.00,Put,2.7,223.98,-4.62%,1.02,3.98,+25.63%,"3.90 to 1",10.08%,28.1%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,220.00,Put,2.7,224.72,-4.31%,1.28,4.72,+27.12%,"3.69 to 1",10.08%,29.5%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,221.00,Put,2.88,224.16,-4.54%,0.84,3.16,+26.58%,"3.76 to 1",10.08%,28.5%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,221.00,Put,2.88,224.9,-4.23%,1.1,3.9,+28.21%,"3.55 to 1",10.08%,29.8%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,222.00,Put,3.08,224.36,-4.46%,0.64,2.36,+27.12%,"3.69 to 1",10.08%,28.8%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,222.00,Put,3.08,225.1,-4.14%,0.9,3.1,+29.03%,"3.44 to 1",10.08%,30.2%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,223.00,Put,3.29,224.57,-4.37%,0.43,1.57,+27.39%,"3.65 to 1",10.08%,29.2%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,223.00,Put,3.29,225.31,-4.05%,0.69,2.31,+29.87%,"3.35 to 1",10.08%,30.6%
IWM,234.83,2025-10-17,55,225.00,Put,3.72,224.00,Put,3.52,224.8,-4.27%,0.2,0.8,+25.00%,"4.00 to 1",10.08%,29.7%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,224.00,Put,3.52,225.54,-3.96%,0.46,1.54,+29.87%,"3.35 to 1",10.08%,31.1%
IWM,234.83,2025-10-17,55,226.00,Put,3.98,225.00,Put,3.77,225.79,-3.85%,0.21,0.79,+26.58%,"3.76 to 1",10.08%,31.5%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,495.00,Put,1.95,565.2,-1.18%,14.8,70.2,+21.08%,"4.74 to 1",6.92%,42.8%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,500.00,Put,2.17,565.42,-1.15%,14.58,65.42,+22.29%,"4.49 to 1",6.92%,43.0%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,505.00,Put,2.43,562.9,-1.59%,12.1,57.9,+20.90%,"4.79 to 1",6.92%,40.3%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,505.00,Put,2.43,565.68,-1.10%,14.32,60.68,+23.60%,"4.24 to 1",6.92%,43.3%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,510.00,Put,2.72,561.38,-1.85%,10.62,51.38,+20.67%,"4.84 to 1",6.92%,38.7%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,510.00,Put,2.72,563.19,-1.54%,11.81,53.19,+22.20%,"4.50 to 1",6.92%,40.6%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,510.00,Put,2.72,565.97,-1.05%,14.03,55.97,+25.07%,"3.99 to 1",6.92%,43.6%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,515.00,Put,3.05,560.44,-2.02%,9.56,45.44,+21.04%,"4.75 to 1",6.92%,37.7%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,515.00,Put,3.05,561.71,-1.79%,10.29,46.71,+22.03%,"4.54 to 1",6.92%,39.1%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,515.00,Put,3.05,563.52,-1.48%,11.48,48.52,+23.66%,"4.23 to 1",6.92%,41.0%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,515.00,Put,3.05,566.3,-0.99%,13.7,51.3,+26.71%,"3.74 to 1",6.92%,43.9%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,520.00,Put,3.43,557.47,-2.54%,7.53,37.47,+20.10%,"4.98 to 1",6.92%,34.7%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,520.00,Put,3.43,560.82,-1.95%,9.18,40.82,+22.49%,"4.45 to 1",6.92%,38.1%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,520.00,Put,3.43,562.09,-1.73%,9.91,42.09,+23.54%,"4.25 to 1",6.92%,39.5%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,520.00,Put,3.43,563.9,-1.41%,11.1,43.9,+25.28%,"3.95 to 1",6.92%,41.4%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,520.00,Put,3.43,566.68,-0.92%,13.32,46.68,+28.53%,"3.50 to 1",6.92%,44.3%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,525.00,Put,3.87,557.91,-2.46%,7.09,32.91,+21.54%,"4.64 to 1",6.92%,35.1%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,525.00,Put,3.87,561.26,-1.87%,8.74,36.26,+24.10%,"4.15 to 1",6.92%,38.6%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,525.00,Put,3.87,562.53,-1.65%,9.47,37.53,+25.23%,"3.96 to 1",6.92%,39.9%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,525.00,Put,3.87,564.34,-1.33%,10.66,39.34,+27.10%,"3.69 to 1",6.92%,41.8%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,525.00,Put,3.87,567.12,-0.85%,12.88,42.12,+30.58%,"3.27 to 1",6.92%,44.8%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,526.00,Put,3.97,558.01,-2.44%,6.99,32.01,+21.84%,"4.58 to 1",6.92%,35.2%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,526.00,Put,3.97,561.36,-1.85%,8.64,35.36,+24.43%,"4.09 to 1",6.92%,38.7%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,526.00,Put,3.97,562.63,-1.63%,9.37,36.63,+25.58%,"3.91 to 1",6.92%,40.0%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,526.00,Put,3.97,564.44,-1.32%,10.56,38.44,+27.47%,"3.64 to 1",6.92%,42.0%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,526.00,Put,3.97,567.22,-0.83%,12.78,41.22,+31.00%,"3.23 to 1",6.92%,44.9%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,527.00,Put,4.06,558.1,-2.42%,6.9,31.1,+22.19%,"4.51 to 1",6.92%,35.3%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,527.00,Put,4.06,561.45,-1.84%,8.55,34.45,+24.82%,"4.03 to 1",6.92%,38.8%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,527.00,Put,4.06,562.72,-1.62%,9.28,35.72,+25.98%,"3.85 to 1",6.92%,40.1%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,527.00,Put,4.06,564.53,-1.30%,10.47,37.53,+27.90%,"3.58 to 1",6.92%,42.0%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,527.00,Put,4.06,567.31,-0.81%,12.69,40.31,+31.48%,"3.18 to 1",6.92%,45.0%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,528.00,Put,4.17,554.62,-3.03%,5.38,26.62,+20.21%,"4.95 to 1",6.92%,31.8%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,528.00,Put,4.17,558.21,-2.41%,6.79,30.21,+22.48%,"4.45 to 1",6.92%,35.5%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,528.00,Put,4.17,561.56,-1.82%,8.44,33.56,+25.15%,"3.98 to 1",6.92%,38.9%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,528.00,Put,4.17,562.83,-1.60%,9.17,34.83,+26.33%,"3.80 to 1",6.92%,40.3%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,528.00,Put,4.17,564.64,-1.28%,10.36,36.64,+28.28%,"3.54 to 1",6.92%,42.2%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,528.00,Put,4.17,567.42,-0.80%,12.58,39.42,+31.91%,"3.13 to 1",6.92%,45.1%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,529.00,Put,4.27,554.72,-3.02%,5.28,25.72,+20.53%,"4.87 to 1",6.92%,31.9%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,529.00,Put,4.27,558.31,-2.39%,6.69,29.31,+22.83%,"4.38 to 1",6.92%,35.6%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,529.00,Put,4.27,561.66,-1.80%,8.34,32.66,+25.54%,"3.92 to 1",6.92%,39.0%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,529.00,Put,4.27,562.93,-1.58%,9.07,33.93,+26.73%,"3.74 to 1",6.92%,40.4%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,529.00,Put,4.27,564.74,-1.26%,10.26,35.74,+28.71%,"3.48 to 1",6.92%,42.3%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,529.00,Put,4.27,567.52,-0.78%,12.48,38.52,+32.40%,"3.09 to 1",6.92%,45.2%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,530.00,Put,4.38,554.83,-3.00%,5.17,24.83,+20.82%,"4.80 to 1",6.92%,32.1%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,530.00,Put,4.38,558.42,-2.37%,6.58,28.42,+23.15%,"4.32 to 1",6.92%,35.7%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,530.00,Put,4.38,561.77,-1.78%,8.23,31.77,+25.90%,"3.86 to 1",6.92%,39.1%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,530.00,Put,4.38,563.04,-1.56%,8.96,33.04,+27.12%,"3.69 to 1",6.92%,40.5%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,530.00,Put,4.38,564.85,-1.24%,10.15,34.85,+29.12%,"3.43 to 1",6.92%,42.4%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,530.00,Put,4.38,567.63,-0.76%,12.37,37.63,+32.87%,"3.04 to 1",6.92%,45.4%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,531.00,Put,4.49,554.94,-2.98%,5.06,23.94,+21.14%,"4.73 to 1",6.92%,32.2%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,531.00,Put,4.49,558.53,-2.35%,6.47,27.53,+23.50%,"4.26 to 1",6.92%,35.8%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,531.00,Put,4.49,561.88,-1.76%,8.12,30.88,+26.30%,"3.80 to 1",6.92%,39.3%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,531.00,Put,4.49,563.15,-1.54%,8.85,32.15,+27.53%,"3.63 to 1",6.92%,40.6%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,531.00,Put,4.49,564.96,-1.23%,10.04,33.96,+29.56%,"3.38 to 1",6.92%,42.5%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,531.00,Put,4.49,567.74,-0.74%,12.26,36.74,+33.37%,"3.00 to 1",6.92%,45.5%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,532.00,Put,4.6,555.05,-2.96%,4.95,23.05,+21.48%,"4.66 to 1",6.92%,32.3%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,532.00,Put,4.6,558.64,-2.33%,6.36,26.64,+23.87%,"4.19 to 1",6.92%,35.9%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,532.00,Put,4.6,561.99,-1.74%,8.01,29.99,+26.71%,"3.74 to 1",6.92%,39.4%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,532.00,Put,4.6,563.26,-1.52%,8.74,31.26,+27.96%,"3.58 to 1",6.92%,40.7%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,532.00,Put,4.6,565.07,-1.21%,9.93,33.07,+30.03%,"3.33 to 1",6.92%,42.6%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,532.00,Put,4.6,567.85,-0.72%,12.15,35.85,+33.89%,"2.95 to 1",6.92%,45.6%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,533.00,Put,4.72,555.17,-2.94%,4.83,22.17,+21.79%,"4.59 to 1",6.92%,32.4%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,533.00,Put,4.72,558.76,-2.31%,6.24,25.76,+24.22%,"4.13 to 1",6.92%,36.0%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,533.00,Put,4.72,562.11,-1.72%,7.89,29.11,+27.10%,"3.69 to 1",6.92%,39.5%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,533.00,Put,4.72,563.38,-1.50%,8.62,30.38,+28.37%,"3.52 to 1",6.92%,40.8%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,533.00,Put,4.72,565.19,-1.19%,9.81,32.19,+30.48%,"3.28 to 1",6.92%,42.7%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,533.00,Put,4.72,567.97,-0.70%,12.03,34.97,+34.40%,"2.91 to 1",6.92%,45.7%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,534.00,Put,4.84,555.29,-2.92%,4.71,21.29,+22.12%,"4.52 to 1",6.92%,32.5%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,534.00,Put,4.84,558.88,-2.29%,6.12,24.88,+24.60%,"4.07 to 1",6.92%,36.1%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,534.00,Put,4.84,562.23,-1.70%,7.77,28.23,+27.52%,"3.63 to 1",6.92%,39.6%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,534.00,Put,4.84,563.5,-1.48%,8.5,29.5,+28.81%,"3.47 to 1",6.92%,41.0%
QQQ,571.97,2025-10-17,55,575.00,Put,14.53,534.00,Put,4.84,565.31,-1.16%,9.69,31.31,+30.95%,"3.23 to 1",6.92%,42.9%
QQQ,571.97,2025-10-17,55,580.00,Put,16.75,534.00,Put,4.84,568.09,-0.68%,11.91,34.09,+34.94%,"2.86 to 1",6.92%,45.8%
QQQ,571.97,2025-10-17,55,555.00,Put,8.33,535.00,Put,4.96,551.63,-3.56%,3.37,16.63,+20.26%,"4.93 to 1",6.92%,28.9%
QQQ,571.97,2025-10-17,55,560.00,Put,9.55,535.00,Put,4.96,555.41,-2.90%,4.59,20.41,+22.49%,"4.45 to 1",6.92%,32.6%
QQQ,571.97,2025-10-17,55,565.00,Put,10.96,535.00,Put,4.96,559,-2.27%,6,24,+25.00%,"4.00 to 1",6.92%,36.3%
QQQ,571.97,2025-10-17,55,570.00,Put,12.61,535.00,Put,4.96,562.35,-1.68%,7.65,27.35,+27.97%,"3.58 to 1",6.92%,39.7%
QQQ,571.97,2025-10-17,55,572.00,Put,13.34,535.00,Put,4.96,563.62,-1.46%,8.38,28.62,+29.28%,"3.42 to 1",6.92%,41.1%
